category,disaster_code,year,quarter,n_documents,page_count,file_size_bytes,n_activity_pages,n_activities,money_sum_amount_usd_budget,money_sum_amount_usd_drawdown,money_sum_amount_usd_expended,money_sum_amount_usd_obligated,money_sum_amount_usd_unknown,entity_CARDINAL,entity_DAMAGE_METRIC,entity_DATE,entity_DISASTER,entity_EVENT,entity_FAC,entity_FEMA_DECLARATION,entity_GPE,entity_LANGUAGE,entity_LAW,entity_LOC,entity_MONEY,entity_NORP,entity_ORDINAL,entity_ORG,entity_PERCENT,entity_PERSON,entity_PRODUCT,entity_PROGRAM,entity_QUANTITY,entity_QUARTER,entity_RAINFALL,entity_TIME,entity_TX_COUNTY,entity_WIND_SPEED,entity_WORK_OF_ART,act_n_unique_activities,act_n_activity_documents,act_n_counties,act_n_cities,act_mean_benef_lmi_percent,act_sum_budget_usd,act_sum_obligated_usd,act_sum_drawdown_usd,act_sum_expended_usd,act_sum_benef_persons_this_period,act_sum_benef_persons_total_actual,act_sum_benef_persons_total_expected,act_sum_benef_households_this_period,act_sum_benef_households_total_actual,act_sum_benef_households_total_expected,act_sum_benef_owner_households_this_period,act_sum_benef_owner_households_total_actual,act_sum_benef_owner_households_total_expected,act_sum_benef_renter_households_this_period,act_sum_benef_renter_households_total_actual,act_sum_benef_renter_households_total_expected,act_sum_benef_jobs_created_this_period,act_sum_benef_jobs_created_total_actual,act_sum_benef_jobs_created_total_expected,act_sum_benef_jobs_retained_this_period,act_sum_benef_jobs_retained_total_actual,act_sum_benef_jobs_retained_total_expected,act_sum_benef_housing_units_this_period,act_sum_benef_housing_units_total_actual,act_sum_benef_housing_units_total_expected,act_n_status_cancelled,act_n_status_completed,act_n_status_under_way,act_n_status_unknown,act_n_type_acquisition_buyout,act_n_type_administration,act_n_type_housing,act_n_type_infrastructure,act_n_type_other,act_n_type_planning,act_n_type_unknown,act_completion_rate,severity_rainfall_inches_max_value,severity_wind_speed_mph_max_value,severity_rainfall_inches_n_mentions,severity_wind_speed_mph_n_mentions
Harvey_57M_ActionPlan,hh57m,2024,3,1,35,149142,33,16,71587785.59,57800000.0,0.0,0.0,0.0,85.0,1.0,562.0,17.0,0.0,4.0,1.0,18.0,0.0,1.0,3.0,61.0,2.0,2.0,328.0,5.0,59.0,30.0,7.0,8.0,0.0,3.0,0.0,76.0,1.0,0.0,16.0,1.0,1.0,3.0,,13510932.79,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16.0,0.0,5.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m,2024,4,1,72,252211,69,34,79445631.1,57800000.0,0.0,0.0,0.0,138.0,4.0,730.0,24.0,1.0,4.0,1.0,19.0,0.0,1.0,3.0,135.0,2.0,5.0,636.0,26.0,101.0,36.0,7.0,17.0,0.0,3.0,0.0,111.0,1.0,2.0,34.0,1.0,2.0,5.0,,13510932.79,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,16.0,0.0,7.0,4.0,14.0,0.0,8.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m,2025,1,1,72,228552,69,34,63138477.7,57800000.0,0.0,0.0,0.0,139.0,4.0,730.0,24.0,1.0,4.0,1.0,19.0,0.0,1.0,3.0,129.0,2.0,5.0,639.0,26.0,102.0,37.0,7.0,17.0,0.0,3.0,0.0,111.0,1.0,2.0,34.0,1.0,2.0,5.0,,4223749.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,16.0,0.0,7.0,4.0,14.0,0.0,8.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m,2025,2,1,72,229628,69,34,82218181.09,57800000.0,0.0,0.0,0.0,142.0,4.0,729.0,24.0,1.0,4.0,1.0,19.0,0.0,1.0,3.0,133.0,2.0,5.0,644.0,26.0,102.0,38.0,7.0,17.0,0.0,3.0,0.0,124.0,1.0,2.0,34.0,1.0,2.0,5.0,,13742488.120000001,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,16.0,0.0,7.0,4.0,14.0,0.0,8.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m,2025,3,1,72,237880,69,34,82233171.09,57800000.0,0.0,0.0,0.0,142.0,4.0,731.0,24.0,1.0,4.0,1.0,19.0,0.0,1.0,3.0,133.0,2.0,5.0,643.0,26.0,102.0,40.0,7.0,17.0,0.0,3.0,0.0,124.0,1.0,2.0,34.0,1.0,2.0,5.0,,13742488.120000001,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,16.0,0.0,7.0,4.0,14.0,0.0,8.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m,2025,4,1,72,229738,69,34,82227420.65,57800000.0,0.0,0.0,0.0,141.0,4.0,731.0,24.0,1.0,4.0,1.0,19.0,0.0,1.0,3.0,134.0,2.0,5.0,643.0,26.0,102.0,40.0,7.0,17.0,0.0,3.0,0.0,124.0,1.0,2.0,34.0,1.0,2.0,5.0,,13739612.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,16.0,0.0,7.0,4.0,14.0,0.0,8.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m-ap,2019,4,1,22,50473,20,11,234251840.0,30425920.0,0.0,0.0,11155500.0,37.0,0.0,15.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,52.0,1.0,2.0,204.0,11.0,21.0,10.0,0.0,2.0,0.0,3.0,0.0,15.0,1.0,1.0,11.0,1.0,2.0,3.0,,30425920.0,0.0,30425920.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,5.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m-ap,2020,1,1,16,286526,13,9,219473536.0,86931200.0,0.0,0.0,0.0,33.0,0.0,19.0,8.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,50.0,1.0,2.0,87.0,20.0,28.0,6.0,0.0,1.0,0.0,3.0,9.0,11.0,1.0,3.0,9.0,1.0,2.0,3.0,,44334912.0,0.0,43465600.0,0.0,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,4.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m-ap,2020,2,1,22,61024,20,11,260331200.0,43465600.0,0.0,0.0,11155500.0,37.0,0.0,15.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,53.0,1.0,2.0,200.0,8.0,20.0,11.0,0.0,2.0,0.0,3.0,0.0,13.0,1.0,1.0,11.0,1.0,2.0,2.0,,43465600.0,0.0,43465600.0,0.0,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,4.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m-ap,2021,2,1,57,92603,54,30,241486088.0,43465600.0,0.0,0.0,100.0,70.0,4.0,42.0,27.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,111.0,1.0,14.0,478.0,65.0,75.0,17.0,0.0,12.0,0.0,3.0,0.0,49.0,1.0,10.0,30.0,1.0,2.0,3.0,,56930688.0,0.0,43465600.0,0.0,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,19.0,0.0,5.0,4.0,13.0,0.0,8.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m-ap,2021,3,1,62,149880,59,31,220215941.93,22329728.0,0.0,0.0,200.0,110.0,4.0,36.0,31.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,124.0,1.0,14.0,551.0,65.0,63.0,22.0,0.0,9.0,0.0,3.0,0.0,49.0,1.0,10.0,29.0,1.0,2.0,4.0,,35531128.0,0.0,22329728.0,0.0,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,15.0,0.0,3.0,4.0,13.0,0.0,8.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m-ap,2021,4,1,62,148621,59,31,220215941.93,22329728.0,0.0,0.0,200.0,110.0,4.0,81.0,18.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,124.0,1.0,14.0,514.0,26.0,66.0,23.0,0.0,9.0,0.0,3.0,0.0,63.0,1.0,2.0,29.0,1.0,2.0,4.0,,35531128.0,0.0,22329728.0,0.0,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,15.0,0.0,3.0,4.0,13.0,0.0,8.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m-ap,2022,1,1,35,145687,33,17,220215941.93,21954728.0,0.0,0.0,200.0,70.0,4.0,623.0,11.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,65.0,1.0,11.0,285.0,5.0,56.0,24.0,0.0,9.0,0.0,3.0,0.0,57.0,1.0,0.0,17.0,1.0,1.0,2.0,,35531128.0,0.0,21954728.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,17.0,0.0,3.0,2.0,8.0,0.0,3.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_ActionPlan,hh57m-ap,2022,2,1,34,142513,32,16,220086528.0,22129728.0,0.0,0.0,200.0,68.0,4.0,621.0,11.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,60.0,1.0,3.0,277.0,5.0,55.0,24.0,0.0,9.0,0.0,3.0,0.0,55.0,1.0,0.0,16.0,1.0,1.0,2.0,,35531128.0,0.0,22129728.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16.0,0.0,3.0,1.0,8.0,0.0,3.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2018,3,1,9,32905,5,3,60690000.0,61008435.78,291675.98,0.0,24703351.96,13.0,0.0,18.0,8.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,89.0,1.0,2.0,42.0,7.0,5.0,2.0,0.0,1.0,0.0,3.0,0.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,,2890000.0,0.0,289000.0,289000.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2018,4,1,9,32991,5,3,106176288.0,145331735.76,42603996.28,43465600.0,25573842.12,12.0,0.0,18.0,8.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,90.0,1.0,2.0,42.0,7.0,5.0,2.0,0.0,1.0,0.0,3.0,0.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,,45486288.0,0.0,43754600.0,42599553.06,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2019,2,1,20,47507,16,9,79463283.14,112151463.23,12329888.94,453398.78,73053192.17999999,46.0,1.0,33.0,9.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,181.0,2.0,2.0,91.0,10.0,6.0,2.0,0.0,1.0,0.0,3.0,0.0,10.0,1.0,2.0,9.0,1.0,3.0,2.0,,13761678.0,453398.78,50307339.69,11612905.3,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2019,3,1,9,36425,6,4,133712208.0,196832584.74,22527485.22,1489382.96,111102653.28,19.0,0.0,29.0,11.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,103.0,1.0,2.0,52.0,14.0,5.0,2.0,1.0,1.0,0.0,3.0,0.0,10.0,1.0,2.0,4.0,1.0,1.0,2.0,,45486288.0,1489382.96,46975670.96,15590195.21,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2019,4,1,9,35544,6,4,121541840.0,178403869.77,11796756.16,44627339.9,82327209.74,20.0,0.0,26.0,9.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,105.0,1.0,2.0,53.0,10.0,5.0,2.0,1.0,1.0,0.0,3.0,0.0,11.0,1.0,2.0,4.0,1.0,1.0,2.0,,33315920.0,292427.89999999997,44760320.0,3837698.4600000004,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2020,1,1,9,44318,6,4,115600000.0,286159353.4,21846872.73,26876660.0,139005462.42,20.0,0.0,28.0,9.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,108.0,1.0,2.0,59.0,10.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,,57800000.0,797300.0,57800000.0,6636618.25,,,,87.0,87.0,210.0,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2020,2,1,10,44939,7,4,60690000.0,196565109.04,8158348728632.11,2006019.07,139269986.41,25.0,0.0,22.0,9.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,100.0,1.0,2.0,59.0,10.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,9.0,1.0,2.0,4.0,1.0,1.0,2.0,,2890000.0,2006019.07,57800000.0,8158346724291.08,,,,0.0,87.0,210.0,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2020,3,1,9,44197,6,4,115600000.0,213288116.56,13289077.190000001,0.0,149567747.07,15.0,0.0,24.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,100.0,1.0,2.0,56.0,10.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,10.0,1.0,2.0,4.0,1.0,1.0,1.0,,57800000.0,0.0,57800000.0,10965857.260000002,,,,0.0,87.0,210.0,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2020,4,1,7,40611,4,2,59820688.0,81689242.98,10996898.16,27570.43,91236647.26,9.0,0.0,24.0,8.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,80.0,1.0,2.0,56.0,8.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,,2020688.0,27570.43,13465088.0,10212029.76,,,,0.0,87.0,210.0,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2021,1,1,7,41050,4,2,59820688.0,87721987.73,22041819.97,868554.76,132529643.74,12.0,0.0,20.0,8.0,1.0,0.0,1.0,10.0,1.0,0.0,1.0,82.0,2.0,2.0,59.0,8.0,6.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,2020688.0,868554.76,13465088.0,11080584.52,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2021,2,1,7,73978,4,2,59820688.0,134350029.68,12905184.860000001,0.0,118721341.36,12.0,0.0,18.0,8.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,76.0,1.0,2.0,47.0,8.0,5.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,2020688.0,0.0,13465088.0,12123786.93,,,,0.0,0.0,210.0,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2021,3,1,37,117786,34,17,88613179.02,155662589.23,53394067.13,5860.54,156450496.84,59.0,4.0,56.0,23.0,1.0,0.0,2.0,10.0,0.0,2.0,1.0,271.0,1.0,2.0,174.0,49.0,6.0,3.0,1.0,1.0,0.0,3.0,0.0,34.0,1.0,10.0,17.0,1.0,1.0,4.0,,30683765.09,5860.54,38322309.07,50153940.54,,,,0.0,0.0,210.0,,,,,,,,,,,,,,,,0.0,0.0,17.0,0.0,3.0,2.0,8.0,0.0,3.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2021,4,1,7,75386,4,2,57878000.0,152555073.98,12151822.23,5521.53,145898629.17000002,18.0,0.0,22.0,9.0,0.0,0.0,2.0,11.0,0.0,3.0,1.0,88.0,1.0,2.0,61.0,10.0,5.0,3.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,,78000.0,5521.53,11444400.0,11359301.54,,,,0.0,0.0,210.0,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2022,1,1,15,100959,12,6,61569686.66,161899968.59,12425058.579999998,0.0,38056750.96,27.0,0.0,45.0,9.0,0.0,0.0,2.0,10.0,2.0,3.0,1.0,148.0,1.0,2.0,87.0,9.0,4.0,3.0,1.0,2.0,0.0,3.0,0.0,25.0,1.0,1.0,6.0,1.0,1.0,3.0,,3769686.66,0.0,29147717.2,12278282.45,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2022,2,1,15,101075,12,6,67349686.66,164503718.4,3027263272158.21,0.0,183188170.35,42.0,0.0,171.0,11.0,0.0,0.0,2.0,10.0,2.0,3.0,1.0,146.0,2.0,2.0,84.0,9.0,7.0,3.0,1.0,2.0,0.0,3.0,0.0,26.0,1.0,2.0,6.0,1.0,1.0,3.0,,6530272.73,0.0,31924252.509999998,3027262708852.31,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2022,3,1,15,101770,12,6,67220272.73,175083864.51,1081752402370.2301,0.0,56501181.86,35.0,0.0,175.0,11.0,0.0,0.0,2.0,10.0,2.0,3.0,1.0,131.0,1.0,2.0,84.0,9.0,10.0,3.0,2.0,2.0,0.0,3.0,0.0,26.0,1.0,1.0,6.0,1.0,1.0,3.0,,6530272.73,0.0,31935406.060000002,1081749074740.4001,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2022,4,1,37,152303,34,17,118216759.75,177195338.13,1135239294396.87,0.0,51144670.41,71.0,4.0,674.0,14.0,0.0,0.0,2.0,11.0,1.0,2.0,1.0,318.0,2.0,2.0,149.0,10.0,16.0,5.0,20.0,3.0,0.0,3.0,0.0,87.0,1.0,7.0,17.0,1.0,1.0,4.0,,32242907.64,0.0,42759671.63,1135238769570.5898,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,17.0,0.0,3.0,1.0,9.0,0.0,3.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2023,1,1,29,133681,26,13,91925480.0,147622560.66,1988548399182.82,0.0,76120959.38,60.0,2.0,549.0,12.0,0.0,3.0,2.0,12.0,1.0,1.0,3.0,250.0,2.0,2.0,168.0,12.0,17.0,4.0,4.0,3.0,0.0,3.0,0.0,70.0,1.0,2.0,13.0,1.0,1.0,3.0,,31235480.0,0.0,25455350.33,1988533692422.56,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,1.0,3.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2023,2,1,29,133807,26,13,77808298.0,169811511.29,44243614.12,0.0,139496018.59,77.0,1.0,554.0,10.0,0.0,1.0,2.0,14.0,0.0,2.0,1.0,240.0,2.0,2.0,126.0,11.0,14.0,1.0,7.0,3.0,0.0,3.0,0.0,84.0,1.0,2.0,13.0,1.0,1.0,3.0,,20008298.0,0.0,12499196.520000001,13010828.51,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,0.0,4.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2023,3,1,33,145403,30,15,123001655.56,257255100.57,128461156.47,0.0,71461665.03,71.0,1.0,631.0,11.0,0.0,4.0,2.0,17.0,0.0,1.0,3.0,292.0,3.0,2.0,176.0,10.0,21.0,6.0,10.0,4.0,0.0,3.0,0.0,95.0,1.0,8.0,15.0,1.0,1.0,4.0,,48064698.0,0.0,52287360.59,44170131.76,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.0,0.0,5.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2024,1,1,33,149540,30,15,124119356.5,364628893.95,12349265606375.32,481273.88,181700028.69,67.0,1.0,632.0,12.0,0.0,4.0,2.0,16.0,0.0,1.0,3.0,305.0,2.0,2.0,185.0,11.0,21.0,6.0,9.0,5.0,0.0,3.0,0.0,95.0,1.0,4.0,15.0,1.0,1.0,4.0,,43553461.9,481273.88,32271574.450000003,12349252303315.67,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.0,0.0,5.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2024,2,1,31,147847,28,14,82747679.09,248728229.24,8634114350707.33,0.0,147124947.14000002,92.0,1.0,553.0,13.0,0.0,2.0,1.0,19.0,0.0,0.0,1.0,289.0,3.0,2.0,158.0,10.0,15.0,4.0,7.0,10.0,0.0,3.0,0.0,95.0,1.0,3.0,14.0,1.0,1.0,2.0,,17284244.72,0.0,42702369.06,8634102529406.58,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,0.0,5.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2024,3,1,35,149142,33,16,71587785.59,57800000.0,0.0,0.0,0.0,85.0,1.0,562.0,17.0,0.0,4.0,1.0,18.0,0.0,1.0,3.0,61.0,2.0,2.0,328.0,5.0,59.0,30.0,7.0,8.0,0.0,3.0,0.0,76.0,1.0,0.0,16.0,1.0,1.0,3.0,,13510932.79,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16.0,0.0,5.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2024,4,1,35,159138,32,16,82722518.77,255225174.25,7750952072366.45,2000.0,131644067.57,75.0,1.0,586.0,14.0,0.0,4.0,2.0,21.0,0.0,1.0,3.0,335.0,3.0,2.0,237.0,12.0,21.0,3.0,9.0,11.0,0.0,3.0,0.0,97.0,1.0,1.0,16.0,1.0,1.0,4.0,,22012518.77,2000.0,57095858.67,7750938742014.2,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16.0,0.0,5.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2025,1,1,21,131311,18,9,106184073.15,261504219.61,13476455432967.9,546584.0,131583883.92,52.0,0.0,361.0,12.0,0.0,1.0,2.0,18.0,0.0,1.0,1.0,214.0,4.0,2.0,119.0,9.0,13.0,3.0,9.0,5.0,0.0,3.0,0.0,63.0,1.0,5.0,9.0,1.0,1.0,3.0,,38784000.269999996,546584.0,37955113.42,13476410864480.59,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m,2025,3,1,15,112856,12,6,88963242.97,216655750.58,4362946251416.86,1.0,150645550.33,20.0,0.0,171.0,14.0,0.0,0.0,2.0,13.0,0.0,1.0,1.0,155.0,2.0,2.0,95.0,9.0,6.0,2.0,8.0,2.0,0.0,3.0,0.0,41.0,1.0,1.0,6.0,1.0,1.0,3.0,,28145677.97,1.0,32459646.79,4362946242330.02,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_57M_Performance,hh57m-ap,2019,4,1,22,50473,20,11,234251840.0,30425920.0,0.0,0.0,11155500.0,37.0,0.0,15.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,52.0,1.0,2.0,204.0,11.0,21.0,10.0,0.0,2.0,0.0,3.0,0.0,15.0,1.0,1.0,11.0,1.0,2.0,3.0,,30425920.0,0.0,30425920.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,5.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,,150.0,3.0,1.0
Harvey_5B_ActionPlan,h5b,2022,3,1,1189,3094524,1169,574,828293110.23,0.0,0.0,0.0,12524087246.0,2907.0,26.0,3106.0,403.0,11.0,464.0,0.0,655.0,1.0,46.0,79.0,4153.0,16.0,23.0,10473.0,44.0,1942.0,189.0,427.0,36.0,0.0,7.0,0.0,663.0,1.0,78.0,532.0,1.0,39.0,211.0,,828293110.23,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,530.0,0.0,93.0,5.0,86.0,257.0,80.0,11.0,0.0,0.0037593984962406013,2000.0,150.0,7.0,1.0
Harvey_5B_ActionPlan,h5b,2022,4,1,1216,3163535,1195,587,829398716.59,0.0,0.0,0.0,12293251971.0,2898.0,31.0,3015.0,422.0,9.0,461.0,0.0,682.0,1.0,49.0,79.0,4266.0,16.0,51.0,10683.0,39.0,1968.0,198.0,424.0,36.0,0.0,7.0,0.0,678.0,1.0,82.0,543.0,1.0,38.0,208.0,,829398716.59,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,541.0,0.0,94.0,5.0,92.0,254.0,87.0,11.0,0.0,0.003683241252302026,2000.0,150.0,7.0,1.0
Harvey_5B_ActionPlan,h5b,2023,1,1,1224,3190580,1203,590,309489649.73,0.0,0.0,0.0,12293251971.0,2958.0,31.0,3555.0,427.0,12.0,485.0,0.0,848.0,1.0,50.0,89.0,4269.0,19.0,18.0,11203.0,64.0,2090.0,190.0,419.0,36.0,0.0,7.0,0.0,693.0,1.0,33.0,547.0,1.0,38.0,207.0,,309489649.73,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,542.0,0.0,98.0,5.0,87.0,249.0,97.0,11.0,0.0,0.009140767824497258,2000.0,150.0,7.0,1.0
