document_id,filename,category,disaster_code,year,quarter,page_count,file_size_bytes,processed_at,quarter_label,money_max_amount_usd_budget,money_max_amount_usd_drawdown,money_max_amount_usd_expended,money_max_amount_usd_obligated,money_max_amount_usd_unknown,money_n_mentions_budget,money_n_mentions_drawdown,money_n_mentions_expended,money_n_mentions_obligated,money_n_mentions_unknown,money_sum_amount_usd_budget,money_sum_amount_usd_drawdown,money_sum_amount_usd_expended,money_sum_amount_usd_obligated,money_sum_amount_usd_unknown,entity_CARDINAL,entity_DAMAGE_METRIC,entity_DATE,entity_DISASTER,entity_EVENT,entity_FAC,entity_FEMA_DECLARATION,entity_GPE,entity_LANGUAGE,entity_LAW,entity_LOC,entity_MONEY,entity_NORP,entity_ORDINAL,entity_ORG,entity_PERCENT,entity_PERSON,entity_PRODUCT,entity_PROGRAM,entity_QUANTITY,entity_QUARTER,entity_RAINFALL,entity_TIME,entity_TX_COUNTY,entity_WIND_SPEED,entity_WORK_OF_ART,n_activities,n_activity_pages,n_unique_activities
160,drgr-hh57m-ap-2022-q2.pdf,Harvey_57M_ActionPlan,hh57m-ap,2022,2,34,142513,2026-01-29 18:45:07.543101,Q2 2022,57800000.0,10089384.0,,,100.0,31.0,11.0,,,7.0,220086528.0,22129728.0,,,200.0,68.0,4.0,621.0,11.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,60.0,1.0,3.0,277.0,5.0,55.0,24.0,0.0,9.0,0.0,3.0,0.0,55.0,1.0,0.0,16,32,16
178,hh57m-2022-q2.pdf,Harvey_57M_Performance,hh57m,2022,2,15,101075,2026-01-29 18:45:16.334274,Q2 2022,57800000.0,57800000.0,1985992520000.0,0.0,48409727.27,9.0,60.0,27.0,12.0,37.0,67349686.66,164503718.4,3027263272158.21,0.0,183188170.35,42.0,0.0,171.0,11.0,0.0,0.0,2.0,10.0,2.0,3.0,1.0,146.0,2.0,2.0,84.0,9.0,7.0,3.0,1.0,2.0,0.0,3.0,0.0,26.0,1.0,2.0,6,12,6
211,drgr-hh5b-2022-q2.pdf,Harvey_5B_ActionPlan,hh5b,2022,2,1162,2989664,2026-01-29 19:38:48.755104,Q2 2022,127401367.0,0.0,,,5676390000.0,64.0,6.0,,,195.0,228603505.6,0.0,,,12496009751.43,2773.0,26.0,3116.0,392.0,11.0,463.0,0.0,657.0,1.0,15.0,76.0,4208.0,17.0,15.0,10446.0,38.0,1886.0,163.0,425.0,37.0,0.0,7.0,0.0,658.0,1.0,76.0,573,1142,531
230,h5b-2022-q2.pdf,Harvey_5B_Performance,h5b,2022,2,486,1785729,2026-01-29 19:09:36.312071,Q2 2022,5676390000.0,271992310000000.0,8446981510000.0,14231823.93,5676390000.0,160.0,1336.0,702.0,339.0,5467.0,9684292309.36,302078641976422.0,49112553051734.15,32101661.71,26554885411.65,1287.0,21.0,1590.0,42.0,10.0,260.0,1.0,580.0,1.0,85.0,37.0,13923.0,26.0,7.0,4681.0,76.0,557.0,206.0,260.0,37.0,0.0,12.0,2.0,361.0,1.0,30.0,231,477,203
295,ike-2022-q2.pdf,Hurricane_Ike,ike,2022,2,434,1344831,2026-01-29 19:40:41.736718,Q2 2022,3122270146.86,3113472856.0,7049825320000.0,1240567.68,3400000000.0,219.0,1946.0,1348.0,495.0,945.0,3888599918.23,4475949865.12,55653439422000.62,2868138.77,12212634866.43,2113.0,2.0,1187.0,184.0,25.0,1638.0,1.0,857.0,0.0,22.0,226.0,5541.0,61.0,48.0,3011.0,70.0,587.0,27.0,0.0,439.0,0.0,128.0,6.0,334.0,0.0,42.0,211,426,211
361,drgr-mit-2022-q2.pdf,Mitigation_ActionPlan,mit,2022,2,354,992316,2026-01-29 19:40:50.671514,Q2 2022,4297189000.0,,,,4301841000.0,57.0,,,,91.0,4297189000.0,,,,12900898680.0,1232.0,0.0,265.0,136.0,5.0,223.0,0.0,235.0,0.0,109.0,28.0,1285.0,28.0,13.0,3703.0,62.0,276.0,76.0,36.0,110.0,0.0,0.0,27.0,81.0,0.0,52.0,165,345,165
381,mit-2022-q2.pdf,Mitigation_Performance,mit,2022,2,269,795915,2026-01-29 19:44:56.156535,Q2 2022,4301841000.0,7944092820000000.0,7772946630000.0,0.0,3588258235.0,139.0,1154.0,636.0,265.0,2673.0,7133311324.42,1.223108945889453e+16,12607920016115.65,0.0,10440805621.95,677.0,2.0,277.0,116.0,6.0,188.0,7.0,244.0,0.0,2.0,27.0,5075.0,7.0,2.0,2247.0,24.0,236.0,375.0,38.0,3.0,0.0,0.0,0.0,99.0,0.0,52.0,131,262,130
429,wf1-2022-q2.pdf,Wildfire_I,wf1,2022,2,20,114125,2026-01-29 19:45:36.541592,Q2 2022,31319686.0,31319686.0,5842673090000.0,0.0,28262769.16,15.0,78.0,35.0,18.0,25.0,145814364.44,84757310.14,9016675743501.46,0.0,85962365.06,88.0,2.0,38.0,0.0,0.0,47.0,2.0,37.0,0.0,6.0,9.0,175.0,5.0,1.0,208.0,4.0,118.0,2.0,0.0,64.0,0.0,21.0,0.0,53.0,0.0,4.0,9,18,9
12,15f-2022-q3.pdf,2015_Floods,15f,2022,3,75,245163,2026-01-29 18:39:34.222541,Q3 2022,74568000.0,74568000.0,4039196370000.0,0.0,315609790.0,47.0,254.0,103.0,89.0,104.0,257593701.76,107418168.22,5044605474170.83,0.0,979577909.0,168.0,1.0,235.0,1.0,4.0,76.0,5.0,78.0,0.0,1.0,9.0,658.0,1.0,3.0,372.0,15.0,63.0,5.0,13.0,16.0,0.0,2.0,0.0,110.0,0.0,2.0,36,72,36
44,16f-2022-q3.pdf,2016_Floods,16f,2022,3,132,368865,2026-01-29 18:40:41.174185,Q3 2022,238895000.0,238895000.0,1304613610000.0,0.0,78328710000.0,71.0,466.0,193.0,142.0,171.0,418706748.12,361099263.76,2624921992715.87,0.0,80117880994.09,289.0,3.0,457.0,1.0,1.0,72.0,3.0,175.0,0.0,0.0,8.0,1101.0,11.0,6.0,554.0,24.0,90.0,7.0,13.0,7.0,0.0,1.0,1.0,178.0,0.0,0.0,64,128,64
64,drgr-2018-floods-2022-q3.pdf,2018_Floods_ActionPlan,2018-floods,2022,3,38,152586,2026-01-29 18:41:27.078693,Q3 2022,46400000.0,,,,72913000.0,8.0,,,,17.0,108417000.0,,,,163774900.0,84.0,2.0,43.0,11.0,0.0,0.0,2.0,8.0,0.0,9.0,10.0,120.0,1.0,0.0,351.0,10.0,112.0,6.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,14,36,14
86,2018-floods-2022-q3.pdf,2018_Floods_Performance,2018-floods,2022,3,31,152105,2026-01-29 18:42:01.512666,Q3 2022,72913000.0,39869650.0,19690000.0,0.0,72913000.0,20.0,137.0,88.0,31.0,446.0,340791857.68,172347765.76,78426695.39,0.0,391423441.15,81.0,2.0,63.0,1.0,0.0,0.0,3.0,8.0,0.0,1.0,5.0,722.0,2.0,0.0,427.0,4.0,9.0,6.0,54.0,1.0,0.0,2.0,1.0,3.0,0.0,6.0,14,28,14
104,drgr-2019-disasters-2022-q3.pdf,2019_Disasters_ActionPlan,2019-disasters,2022,3,52,207962,2026-01-29 18:42:28.774196,Q3 2022,11375500.0,,,,,9.0,,,,24.0,40951800.0,,,,,127.0,6.0,59.0,52.0,0.0,1.0,4.0,21.0,0.0,16.0,4.0,122.0,1.0,4.0,569.0,18.0,231.0,12.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,0.0,24,49,24
120,2019-disasters-2022-q3.pdf,2019_Disasters_Performance,2019-disasters,2022,3,51,182641,2026-01-29 18:43:30.619093,Q3 2022,61430000.0,216311000.0,6232689.36,0.0,123904800.0,22.0,183.0,80.0,54.0,73.0,206315000.0,581409201.18,34901809.33,0.0,278847696.23,117.0,6.0,93.0,28.0,2.0,1.0,5.0,21.0,0.0,0.0,4.0,415.0,1.0,4.0,271.0,7.0,14.0,7.0,77.0,4.0,0.0,4.0,3.0,6.0,1.0,0.0,24,48,24
141,drgr-hh57m-2022-q3.pdf,Harvey_57M_ActionPlan,hh57m,2022,3,34,144631,2026-01-29 18:44:41.899216,Q3 2022,57800000.0,,,,11155400.0,28.0,,,,7.0,219374456.0,,,,11155600.0,66.0,4.0,626.0,12.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,60.0,1.0,2.0,277.0,5.0,55.0,25.0,0.0,9.0,0.0,3.0,0.0,55.0,1.0,0.0,16,32,16
179,hh57m-2022-q3.pdf,Harvey_57M_Performance,hh57m,2022,3,15,101770,2026-01-29 18:45:16.838188,Q3 2022,57800000.0,57800000.0,1081732610000.0001,0.0,11560000.0,8.0,53.0,23.0,14.0,31.0,67220272.73,175083864.51,1081752402370.2301,0.0,56501181.86,35.0,0.0,175.0,11.0,0.0,0.0,2.0,10.0,2.0,3.0,1.0,131.0,1.0,2.0,84.0,9.0,10.0,3.0,2.0,2.0,0.0,3.0,0.0,26.0,1.0,1.0,6,12,6
190,drgr-h5b-2022-q3.pdf,Harvey_5B_ActionPlan,h5b,2022,3,1189,3094524,2026-01-29 18:46:04.435654,Q3 2022,390140000.0,,,,5676390000.0,88.0,,,,102.0,828293110.23,,,,12524087246.0,2907.0,26.0,3106.0,403.0,11.0,464.0,0.0,655.0,1.0,46.0,79.0,4153.0,16.0,23.0,10473.0,44.0,1942.0,189.0,427.0,36.0,0.0,7.0,0.0,663.0,1.0,78.0,574,1169,532
231,h5b-2022-q3.pdf,Harvey_5B_Performance,h5b,2022,3,539,1971668,2026-01-29 19:10:01.526196,Q3 2022,5676390000.0,61664630000000.0,13740994.95,2077400.0,5676390000.0,81.0,642.0,310.0,159.0,2981.0,5847675619.52,91745239539662.45,47976449.78,5753536.56,22540244147.09,1017.0,7.0,1598.0,44.0,6.0,284.0,1.0,497.0,0.0,94.0,40.0,15313.0,19.0,4.0,5177.0,70.0,582.0,229.0,287.0,35.0,0.0,7.0,1.0,428.0,1.0,42.0,258,533,224
296,ike-2022-q3.pdf,Hurricane_Ike,ike,2022,3,94,308808,2026-01-29 19:40:41.974194,Q3 2022,3122270146.86,3113472856.0,4114919110000.0,61452.94,3400000000.0,46.0,359.0,141.0,93.0,63.0,3313732925.38,3594411476.83,7584587915942.51,167515.4,11945978604.18,303.0,2.0,174.0,26.0,14.0,220.0,1.0,140.0,0.0,10.0,55.0,1131.0,12.0,27.0,517.0,44.0,49.0,9.0,1.0,53.0,0.0,9.0,2.0,144.0,0.0,12.0,43,86,43
362,drgr-mit-2022-q3.pdf,Mitigation_ActionPlan,mit,2022,3,381,1082797,2026-01-29 19:40:52.059522,Q3 2022,4297189000.0,,,,4301841000.0,63.0,,,,100.0,4325002110.7,,,,12910898680.0,1342.0,0.0,279.0,136.0,5.0,229.0,0.0,249.0,0.0,81.0,28.0,1376.0,29.0,15.0,3965.0,63.0,283.0,79.0,36.0,145.0,0.0,0.0,35.0,97.0,0.0,52.0,174,372,174
382,mit-2022-q3.pdf,Mitigation_Performance,mit,2022,3,241,760284,2026-01-29 19:44:57.042741,Q3 2022,4301841000.0,7944092820000000.0,8300468900000.0,0.0,4870313340000000.0,130.0,962.0,628.0,250.0,2829.0,7495407608.08,1.5134153239930832e+16,18273475158604.58,0.0,4870322496561159.0,504.0,1.0,238.0,108.0,3.0,157.0,7.0,234.0,0.0,10.0,21.0,5046.0,12.0,4.0,2076.0,25.0,238.0,475.0,38.0,5.0,0.0,0.0,0.0,96.0,0.0,22.0,117,234,116
430,wf1-2022-q3.pdf,Wildfire_I,wf1,2022,3,20,114388,2026-01-29 19:45:36.613854,Q3 2022,31319686.0,31319686.0,1506292010000.0,0.0,21930772.3,15.0,83.0,36.0,18.0,28.0,145814046.2,91227490.61,1506332570868.26,0.0,36263784.800000004,79.0,2.0,39.0,0.0,0.0,47.0,2.0,36.0,0.0,6.0,9.0,183.0,6.0,1.0,206.0,3.0,119.0,3.0,0.0,64.0,0.0,21.0,0.0,53.0,0.0,3.0,9,18,9
13,15f-2022-q4.pdf,2015_Floods,15f,2022,4,34,146493,2026-01-29 18:39:35.204257,Q4 2022,74568000.0,74568000.0,1687660.17,0.0,34925690000000.004,22.0,106.0,47.0,39.0,68.0,233340800.87,91775066.66,10049488.26,0.0,34926674874944.574,65.0,0.0,141.0,3.0,2.0,14.0,5.0,40.0,0.0,0.0,2.0,341.0,0.0,1.0,167.0,11.0,15.0,3.0,7.0,10.0,0.0,3.0,0.0,49.0,0.0,0.0,15,30,15
45,16f-2022-q4.pdf,2016_Floods,16f,2022,4,132,370936,2026-01-29 18:40:44.769589,Q4 2022,238895000.0,238895000.0,1979190860000.0,5483157.9,106127200000.0,99.0,492.0,188.0,154.0,172.0,473487195.27,491255597.78,7854221320314.04,7586523.16,108449728855.26,285.0,1.0,613.0,1.0,2.0,69.0,3.0,170.0,0.0,0.0,9.0,1162.0,9.0,5.0,566.0,24.0,91.0,3.0,12.0,6.0,0.0,5.0,1.0,185.0,0.0,1.0,64,128,64
65,drgr-2018-floods-2022-q4.pdf,2018_Floods_ActionPlan,2018-floods,2022,4,38,152656,2026-01-29 18:41:28.082104,Q4 2022,46400000.0,,,,72913000.0,7.0,,,,17.0,104178000.0,,,,163774900.0,84.0,2.0,43.0,11.0,0.0,0.0,2.0,8.0,0.0,9.0,10.0,118.0,1.0,0.0,351.0,10.0,112.0,7.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,14,36,14
87,2018-floods-2022-q4.pdf,2018_Floods_Performance,2018-floods,2022,4,31,153922,2026-01-29 18:42:02.654852,Q4 2022,72913000.0,58330400.0,17752000.0,3000000.0,72913000.0,22.0,140.0,83.0,31.0,456.0,301245456.64,202257641.56,77214078.13,3000000.0,420579148.54,66.0,2.0,78.0,1.0,0.0,0.0,3.0,8.0,0.0,1.0,5.0,732.0,1.0,0.0,429.0,4.0,6.0,6.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,5.0,14,28,14
105,drgr-2019-disasters-2022-q4.pdf,2019_Disasters_ActionPlan,2019-disasters,2022,4,52,207994,2026-01-29 18:42:30.368753,Q4 2022,11375500.0,,,,,9.0,,,,24.0,40951800.0,,,,,127.0,6.0,59.0,52.0,0.0,1.0,4.0,21.0,0.0,16.0,4.0,122.0,1.0,4.0,569.0,18.0,231.0,13.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,0.0,24,49,24
121,2019-disasters-2022-q4.pdf,2019_Disasters_Performance,2019-disasters,2022,4,49,181457,2026-01-29 18:43:31.979266,Q4 2022,61430000.0,216311000.0,1623626130000.0,0.0,31550000.0,21.0,159.0,74.0,55.0,72.0,195513900.0,279005599.17,1623727628909.0,0.0,93422994.2,125.0,6.0,119.0,28.0,0.0,1.0,5.0,21.0,0.0,0.0,6.0,384.0,2.0,4.0,274.0,5.0,13.0,14.0,77.0,4.0,0.0,5.0,3.0,6.0,1.0,0.0,23,46,23
142,drgr-hh57m-2022-q4.pdf,Harvey_57M_ActionPlan,hh57m,2022,4,36,150706,2026-01-29 18:44:42.852453,Q4 2022,57800000.0,,,,11155400.0,28.0,,,,7.0,193329318.04,,,,11155600.0,66.0,4.0,627.0,14.0,0.0,0.0,1.0,11.0,0.0,1.0,1.0,65.0,1.0,2.0,296.0,5.0,50.0,27.0,7.0,11.0,0.0,3.0,0.0,81.0,1.0,0.0,17,34,17
180,hh57m-2022-q4.pdf,Harvey_57M_Performance,hh57m,2022,4,37,152303,2026-01-29 18:45:17.943370,Q4 2022,57800000.0,57800000.0,1135197030000.0,0.0,13249520.0,24.0,164.0,55.0,36.0,36.0,118216759.75,177195338.13,1135239294396.87,0.0,51144670.41,71.0,4.0,674.0,14.0,0.0,0.0,2.0,11.0,1.0,2.0,1.0,318.0,2.0,2.0,149.0,10.0,16.0,5.0,20.0,3.0,0.0,3.0,0.0,87.0,1.0,7.0,17,34,17
191,drgr-h5b-2022-q4.pdf,Harvey_5B_ActionPlan,h5b,2022,4,1216,3163535,2026-01-29 18:46:44.848541,Q4 2022,390140000.0,,,,5676390000.0,96.0,,,,96.0,829398716.59,,,,12293251971.0,2898.0,31.0,3015.0,422.0,9.0,461.0,0.0,682.0,1.0,49.0,79.0,4266.0,16.0,51.0,10683.0,39.0,1968.0,198.0,424.0,36.0,0.0,7.0,0.0,678.0,1.0,82.0,587,1195,543
232,h5b-2022-q4.pdf,Harvey_5B_Performance,h5b,2022,4,550,2037435,2026-01-29 19:10:27.738056,Q4 2022,5676390000.0,2675575.0,2675575.0,2039097.5,5676390000.0,19.0,124.0,43.0,30.0,1568.0,5685022874.47,16248371.92,5122631.99,5487912.5,18778673811.16,1193.0,19.0,1987.0,77.0,12.0,223.0,1.0,519.0,1.0,95.0,39.0,15846.0,19.0,5.0,5435.0,84.0,584.0,233.0,267.0,59.0,0.0,17.0,1.0,485.0,1.0,80.0,260,540,231
297,ike-2022-q4.pdf,Hurricane_Ike,ike,2022,4,74,261547,2026-01-29 19:40:42.161002,Q4 2022,3122270146.86,3113472856.0,1599756590000.0,66962.46,3400000000.0,35.0,314.0,98.0,66.0,63.0,3409722715.28,3929540429.21,1600101267129.56,89283.28,9308746873.91,185.0,2.0,154.0,26.0,7.0,173.0,1.0,125.0,0.0,11.0,40.0,1009.0,7.0,16.0,441.0,21.0,29.0,10.0,1.0,43.0,1.0,7.0,3.0,109.0,0.0,7.0,33,66,33
363,drgr-mit-2022-q4.pdf,Mitigation_ActionPlan,mit,2022,4,420,1174522,2026-01-29 19:40:53.604618,Q4 2022,4297189000.0,,,,4301841000.0,63.0,,,,104.0,4325002110.7,,,,12934306362.07,1460.0,0.0,285.0,137.0,6.0,228.0,0.0,262.0,0.0,81.0,28.0,1495.0,30.0,16.0,4321.0,66.0,293.0,87.0,36.0,185.0,0.0,0.0,45.0,132.0,0.0,52.0,190,410,190
383,mit-2022-q4.pdf,Mitigation_Performance,mit,2022,4,245,787346,2026-01-29 19:44:58.015540,Q4 2022,4301841000.0,7944092820000000.0,7022141770000.0,0.0,1.14394412e+16,136.0,998.0,668.0,264.0,3116.0,6503247767.1,2.3340270868848188e+16,21437798406625.44,0.0,1.1439452017576128e+16,496.0,1.0,382.0,110.0,5.0,125.0,7.0,199.0,0.0,17.0,14.0,5547.0,12.0,6.0,2302.0,29.0,260.0,478.0,38.0,7.0,0.0,0.0,0.0,118.0,0.0,12.0,119,238,118
431,wf1-2022-q4.pdf,Wildfire_I,wf1,2022,4,20,114293,2026-01-29 19:45:36.684175,Q4 2022,31319686.0,31319686.0,5843448770000.0,0.0,22259158.95,27.0,91.0,34.0,18.0,26.0,160714985.34,106615908.72,9014374571587.52,0.0,43049064.13,79.0,2.0,47.0,0.0,0.0,47.0,2.0,36.0,0.0,6.0,9.0,199.0,5.0,1.0,204.0,3.0,119.0,3.0,0.0,64.0,0.0,21.0,0.0,53.0,0.0,3.0,9,18,9
14,15f-2023-q1.pdf,2015_Floods,15f,2023,1,21,117299,2026-01-29 18:39:35.882771,Q1 2023,74568000.0,74568000.0,2940182.99,0.0,315609790.0,13.0,67.0,26.0,23.0,41.0,230870674.72,87027052.5,9701219.65,0.0,941770926.62,50.0,0.0,62.0,3.0,2.0,10.0,5.0,25.0,0.0,0.0,1.0,226.0,0.0,1.0,125.0,11.0,7.0,7.0,3.0,4.0,0.0,2.0,0.0,33.0,0.0,0.0,9,18,9
46,16f-2023-q1.pdf,2016_Floods,16f,2023,1,142,387223,2026-01-29 18:40:48.496560,Q1 2023,238895000.0,238895000.0,4643206130000.0,0.0,559991968.0,105.0,519.0,206.0,157.0,172.0,493946034.37,436836678.96,14448984393653.87,0.0,1946751759.53,307.0,4.0,676.0,1.0,2.0,75.0,3.0,168.0,0.0,0.0,10.0,1213.0,11.0,5.0,575.0,24.0,98.0,7.0,12.0,5.0,0.0,2.0,1.0,197.0,0.0,1.0,69,138,69
66,drgr-2018-floods-2023-q1.pdf,2018_Floods_ActionPlan,2018-floods,2023,1,40,157621,2026-01-29 18:41:29.110244,Q1 2023,46400000.0,,,,72913000.0,8.0,,,,18.0,108417000.0,,,,163774900.0,88.0,2.0,48.0,11.0,0.0,2.0,2.0,10.0,0.0,9.0,8.0,127.0,1.0,0.0,375.0,10.0,117.0,8.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,15,38,15
98,2018-floodsgrantreport-2023-q1.pdf,2018_Floods_Performance,2018-floodsgrantreport,2023,1,29,151267,2026-01-29 18:42:18.671084,Q1 2023,72913000.0,39869650.0,17752000.0,0.0,72913000.0,20.0,116.0,79.0,29.0,410.0,285641807.15999997,124671701.63,74362794.43,0.0,398651880.48,81.0,3.0,74.0,0.0,0.0,2.0,2.0,10.0,0.0,1.0,4.0,654.0,2.0,1.0,402.0,3.0,11.0,10.0,55.0,1.0,0.0,2.0,1.0,3.0,0.0,5.0,13,26,13
106,drgr-2019-disasters-2023-q1.pdf,2019_Disasters_ActionPlan,2019-disasters,2023,1,52,208822,2026-01-29 18:42:32.062044,Q1 2023,11375500.0,,,,,9.0,,,,24.0,40951800.0,,,,,136.0,6.0,67.0,52.0,0.0,1.0,4.0,32.0,0.0,16.0,4.0,120.0,1.0,4.0,589.0,18.0,239.0,8.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,0.0,24,49,24
132,2019-disastersgrantreport-2023-q1.pdf,2019_Disasters_Performance,2019-disastersgrantreport,2023,1,57,236321,2026-01-29 18:44:00.573252,Q1 2023,36120000.0,216231000.0,41450389.48,710067.86,22751000.0,20.0,198.0,130.0,53.0,100.0,135683900.0,626218521.66,146830175.22,710067.86,49834594.79,131.0,8.0,119.0,27.0,0.0,1.0,3.0,32.0,0.0,36.0,4.0,834.0,3.0,5.0,443.0,20.0,136.0,31.0,70.0,7.0,0.0,4.0,3.0,6.0,1.0,1.0,20,54,20
143,drgr-hh57m-2023-q1.pdf,Harvey_57M_ActionPlan,hh57m,2023,1,38,156612,2026-01-29 18:44:43.903230,Q1 2023,57800000.0,,,,10966400.0,28.0,,,,6.0,193811745.68,,,,10966600.0,80.0,4.0,700.0,15.0,0.0,3.0,1.0,14.0,0.0,1.0,3.0,69.0,1.0,2.0,348.0,5.0,57.0,29.0,7.0,10.0,0.0,3.0,0.0,86.0,1.0,0.0,18,36,18
181,hh57m-2023-q1.pdf,Harvey_57M_Performance,hh57m,2023,1,29,133681,2026-01-29 18:45:18.876907,Q1 2023,57800000.0,57800000.0,1988517810000.0,0.0,57000000.0,15.0,121.0,46.0,31.0,34.0,91925480.0,147622560.66,1988548399182.82,0.0,76120959.38,60.0,2.0,549.0,12.0,0.0,3.0,2.0,12.0,1.0,1.0,3.0,250.0,2.0,2.0,168.0,12.0,17.0,4.0,4.0,3.0,0.0,3.0,0.0,70.0,1.0,2.0,13,26,13
192,drgr-h5b-2023-q1.pdf,Harvey_5B_ActionPlan,h5b,2023,1,1224,3190580,2026-01-29 18:47:25.453344,Q1 2023,205499697.76,,,,5676390000.0,90.0,,,,97.0,309489649.73,,,,12293251971.0,2958.0,31.0,3555.0,427.0,12.0,485.0,0.0,848.0,1.0,50.0,89.0,4269.0,19.0,18.0,11203.0,64.0,2090.0,190.0,419.0,36.0,0.0,7.0,0.0,693.0,1.0,33.0,590,1203,547
242,harveygrantperformance-2023-q1.pdf,Harvey_5B_Performance,harveygrantperformance,2023,1,689,2038668,2026-01-29 19:14:01.265687,Q1 2023,5676390000.0,350772470000000.0,3467933310000000.0,4806772.63,3467933310000000.0,442.0,3299.0,1800.0,765.0,8983.0,14296106159.85,1067270229292664.2,3507087860345045.5,11388432.53,3467955857015739.5,1151.0,26.0,3082.0,151.0,12.0,290.0,1.0,793.0,2.0,4.0,65.0,15593.0,28.0,9.0,5276.0,72.0,705.0,490.0,258.0,31.0,0.0,17.0,0.0,606.0,1.0,79.0,339,680,290
298,ike-2023-q1.pdf,Hurricane_Ike,ike,2023,1,82,277434,2026-01-29 19:40:42.355525,Q1 2023,3122270146.86,3113472856.0,6456571720000.0,66962.46,3400000000.0,38.0,278.0,118.0,72.0,67.0,3341428846.4100003,3556427257.13,19781886292469.89,89283.28,16161544055.15,184.0,3.0,172.0,32.0,11.0,171.0,1.0,123.0,0.0,11.0,40.0,1009.0,4.0,16.0,468.0,17.0,29.0,10.0,1.0,40.0,0.0,8.0,2.0,102.0,0.0,8.0,37,74,37
364,drgr-mit-2023-q1.pdf,Mitigation_ActionPlan,mit,2023,1,434,1202942,2026-01-29 19:41:08.258597,Q1 2023,4297189000.0,,,,4301841000.0,63.0,,,,102.0,4325002110.7,,,,12933843362.07,1499.0,0.0,294.0,137.0,6.0,228.0,0.0,261.0,0.0,79.0,29.0,1528.0,31.0,16.0,4470.0,68.0,296.0,90.0,36.0,201.0,0.0,0.0,49.0,151.0,0.0,9.0,195,424,195
394,mitigationgrantreport-2023-q1.pdf,Mitigation_Performance,mitigationgrantreport,2023,1,243,1118112,2026-01-29 19:45:34.173164,Q1 2023,4301841000.0,7944092820000000.0,8670069770000.0,0.0,2866660389.61,129.0,977.0,650.0,274.0,3021.0,6909739838.64,1.2184424611762204e+16,31565193428248.52,0.0,9142275997.44,487.0,0.0,371.0,108.0,5.0,137.0,7.0,225.0,0.0,19.0,17.0,5412.0,13.0,4.0,2192.0,24.0,252.0,559.0,36.0,5.0,0.0,0.0,0.0,91.0,0.0,9.0,118,236,117
432,wf1-2023-q1.pdf,Wildfire_I,wf1,2023,1,21,114747,2026-01-29 19:45:36.755687,Q1 2023,31319686.0,31319686.0,3931383860000.0,0.0,25138598.0,23.0,89.0,36.0,18.0,25.0,153798752.98,114759547.37,5506466956484.74,0.0,54550476.230000004,78.0,2.0,43.0,0.0,0.0,47.0,2.0,36.0,0.0,6.0,9.0,194.0,4.0,1.0,207.0,3.0,119.0,3.0,0.0,64.0,0.0,21.0,0.0,53.0,0.0,3.0,9,18,9
15,15f-2023-q2.pdf,2015_Floods,15f,2023,2,21,115673,2026-01-29 18:39:36.556684,Q2 2023,74568000.0,74568000.0,2047839610000.0,0.0,315609790.0,13.0,29.0,28.0,22.0,37.0,230499749.13,75103942.81,2047846399171.16,0.0,1010033191.18,56.0,0.0,41.0,3.0,2.0,12.0,5.0,27.0,0.0,0.0,1.0,235.0,0.0,1.0,120.0,11.0,12.0,2.0,0.0,3.0,0.0,2.0,0.0,30.0,0.0,1.0,9,18,9
47,16f-2023-q2.pdf,2016_Floods,16f,2023,2,146,399352,2026-01-29 18:40:52.456420,Q2 2023,238895000.0,238895000.0,9444490580000.0,232928.95,559991968.0,107.0,251.0,208.0,164.0,70.0,439245931.1,417490813.57,21166523653060.85,306034.55000000005,1939484260.44,378.0,6.0,675.0,1.0,2.0,71.0,3.0,165.0,0.0,0.0,7.0,1222.0,12.0,5.0,594.0,21.0,94.0,5.0,13.0,5.0,0.0,1.0,1.0,193.0,0.0,6.0,71,142,68
67,drgr-2018-floods-2023-q2.pdf,2018_Floods_ActionPlan,2018-floods,2023,2,36,148628,2026-01-29 18:41:30.072083,Q2 2023,46400000.0,,,,72913000.0,5.0,,,,19.0,81904000.0,,,,190287900.0,89.0,2.0,46.0,11.0,0.0,2.0,1.0,10.0,0.0,9.0,7.0,109.0,1.0,0.0,343.0,10.0,102.0,6.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,13,34,13
88,2018-floods-2023-q2.pdf,2018_Floods_Performance,2018-floods,2023,2,28,151205,2026-01-29 18:42:03.716649,Q2 2023,72913000.0,17752000.0,17752000.0,0.0,72913000.0,18.0,106.0,76.0,28.0,403.0,199290507.16,99377684.47,81640776.14,0.0,332147023.29,90.0,3.0,66.0,0.0,0.0,3.0,2.0,12.0,0.0,1.0,4.0,647.0,1.0,1.0,415.0,10.0,8.0,10.0,54.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,12,24,12
